x-axis,1
second,Volt
-260.4000E-03,
-260.1500E-03,-522.6131E-03
-259.9000E-03,-561.5578E-03
-259.6500E-03,-533.9196E-03
-259.4000E-03,-503.7688E-03
-259.1500E-03,-562.8141E-03
-258.9000E-03,-483.6683E-03
-258.6500E-03,-562.8141E-03
-258.4000E-03,-522.6131E-03
-258.1500E-03,-513.8191E-03
-257.9000E-03,-522.6131E-03
-257.6500E-03,-533.9196E-03
-257.4000E-03,-541.4573E-03
-257.1500E-03,-513.8191E-03
-256.9000E-03,-522.6131E-03
-256.6500E-03,-540.2010E-03
-256.4000E-03,-503.7688E-03
-256.1500E-03,-522.6131E-03
-255.9000E-03,-522.6131E-03
-255.6500E-03,-551.5075E-03
-255.4000E-03,-541.4573E-03
-255.1500E-03,-531.4070E-03
-254.9000E-03,-523.8693E-03
-254.6500E-03,-522.6131E-03
-254.4000E-03,-543.9698E-03
-254.1500E-03,-531.4070E-03
-253.9000E-03,-561.5578E-03
-253.6500E-03,-533.9196E-03
-253.4000E-03,-501.2563E-03
-253.1500E-03,-513.8191E-03
-252.9000E-03,-522.6131E-03
-252.6500E-03,-522.6131E-03
-252.4000E-03,-503.7688E-03
-252.1500E-03,-545.2261E-03
-251.9000E-03,-522.6131E-03
-251.6500E-03,-522.6131E-03
-251.4000E-03,-543.9698E-03
-251.1500E-03,-522.6131E-03
-250.9000E-03,-561.5578E-03
-250.6500E-03,-522.6131E-03
-250.4000E-03,-522.6131E-03
-250.1500E-03,-513.8191E-03
-249.9000E-03,-522.6131E-03
-249.6500E-03,-522.6131E-03
-249.4000E-03,-543.9698E-03
-249.1500E-03,-531.4070E-03
-248.9000E-03,-561.5578E-03
-248.6500E-03,-533.9196E-03
-248.4000E-03,-562.8141E-03
-248.1500E-03,-531.4070E-03
-247.9000E-03,-483.6683E-03
-247.6500E-03,-551.5075E-03
-247.4000E-03,-543.9698E-03
-247.1500E-03,-554.0201E-03
-246.9000E-03,-561.5578E-03
-246.6500E-03,-522.6131E-03
-246.4000E-03,-522.6131E-03
-246.1500E-03,-513.8191E-03
-245.9000E-03,-483.6683E-03
-245.6500E-03,-493.7186E-03
-245.4000E-03,-522.6131E-03
-245.1500E-03,-491.2060E-03
-244.9000E-03,-523.8693E-03
-244.6500E-03,-522.6131E-03
-244.4000E-03,-522.6131E-03
-244.1500E-03,-513.8191E-03
-243.9000E-03,-523.8693E-03
-243.6500E-03,-522.6131E-03
-243.4000E-03,-482.4121E-03
-243.1500E-03,-522.6131E-03
-242.9000E-03,-483.6683E-03
-242.6500E-03,-511.3065E-03
-242.4000E-03,-543.9698E-03
-242.1500E-03,-522.6131E-03
-241.9000E-03,-522.6131E-03
-241.6500E-03,-551.5075E-03
-241.4000E-03,-522.6131E-03
-241.1500E-03,-522.6131E-03
-240.9000E-03,-521.3568E-03
-240.6500E-03,-511.3065E-03
-240.4000E-03,-501.2563E-03
-240.1500E-03,-522.6131E-03
-239.9000E-03,-522.6131E-03
-239.6500E-03,-493.7186E-03
-239.4000E-03,-541.4573E-03
-239.1500E-03,-554.0201E-03
-238.9000E-03,-523.8693E-03
-238.6500E-03,-493.7186E-03
-238.4000E-03,-522.6131E-03
-238.1500E-03,-562.8141E-03
-237.9000E-03,-522.6131E-03
-237.6500E-03,-551.5075E-03
-237.4000E-03,-522.6131E-03
-237.1500E-03,-522.6131E-03
-236.9000E-03,-521.3568E-03
-236.6500E-03,-522.6131E-03
-236.4000E-03,-522.6131E-03
-236.1500E-03,-522.6131E-03
-235.9000E-03,-483.6683E-03
-235.6500E-03,-522.6131E-03
-235.4000E-03,-501.2563E-03
-235.1500E-03,-522.6131E-03
-234.9000E-03,-522.6131E-03
-234.6500E-03,-551.5075E-03
-234.4000E-03,-522.6131E-03
-234.1500E-03,-513.8191E-03
-233.9000E-03,-445.9799E-03
-233.6500E-03,-522.6131E-03
-233.4000E-03,-501.2563E-03
-233.1500E-03,-491.2060E-03
-232.9000E-03,-562.8141E-03
-232.6500E-03,-493.7186E-03
-232.4000E-03,-522.6131E-03
-232.1500E-03,-554.0201E-03
-231.9000E-03,-522.6131E-03
-231.6500E-03,-562.8141E-03
-231.4000E-03,-522.6131E-03
-231.1500E-03,-513.8191E-03
-230.9000E-03,-522.6131E-03
-230.6500E-03,-511.3065E-03
-230.4000E-03,-543.9698E-03
-230.1500E-03,-522.6131E-03
-229.9000E-03,-483.6683E-03
-229.6500E-03,-522.6131E-03
-229.4000E-03,-541.4573E-03
-229.1500E-03,-522.6131E-03
-228.9000E-03,-522.6131E-03
-228.6500E-03,-522.6131E-03
-228.4000E-03,-503.7688E-03
-228.1500E-03,-513.8191E-03
-227.9000E-03,-522.6131E-03
-227.6500E-03,-522.6131E-03
-227.4000E-03,-522.6131E-03
-227.1500E-03,-513.8191E-03
-226.9000E-03,-522.6131E-03
-226.6500E-03,-522.6131E-03
-226.4000E-03,-522.6131E-03
-226.1500E-03,-554.0201E-03
-225.9000E-03,-561.5578E-03
-225.6500E-03,-522.6131E-03
-225.4000E-03,-503.7688E-03
-225.1500E-03,-554.0201E-03
-224.9000E-03,-561.5578E-03
-224.6500E-03,-533.9196E-03
-224.4000E-03,-522.6131E-03
-224.1500E-03,-522.6131E-03
-223.9000E-03,-560.3015E-03
-223.6500E-03,-522.6131E-03
-223.4000E-03,-503.7688E-03
-223.1500E-03,-513.8191E-03
-222.9000E-03,-522.6131E-03
-222.6500E-03,-511.3065E-03
-222.4000E-03,-520.1005E-03
-222.1500E-03,-522.6131E-03
-221.9000E-03,-483.6683E-03
-221.6500E-03,-522.6131E-03
-221.4000E-03,-501.2563E-03
-221.1500E-03,-491.2060E-03
-220.9000E-03,-523.8693E-03
-220.6500E-03,-522.6131E-03
-220.4000E-03,-522.6131E-03
-220.1500E-03,-513.8191E-03
-219.9000E-03,-483.6683E-03
-219.6500E-03,-511.3065E-03
-219.4000E-03,-503.7688E-03
-219.1500E-03,-513.8191E-03
-218.9000E-03,-522.6131E-03
-218.6500E-03,-493.7186E-03
-218.4000E-03,-522.6131E-03
-218.1500E-03,-522.6131E-03
-217.9000E-03,-522.6131E-03
-217.6500E-03,-493.7186E-03
-217.4000E-03,-522.6131E-03
-217.1500E-03,-522.6131E-03
-216.9000E-03,-522.6131E-03
-216.6500E-03,-511.3065E-03
-216.4000E-03,-501.2563E-03
-216.1500E-03,-522.6131E-03
-215.9000E-03,-483.6683E-03
-215.6500E-03,-522.6131E-03
-215.4000E-03,-503.7688E-03
