1,0
1.05,8
1.1,32
1.15,68
1.2,114
1.25,161
1.3,230
1.35,291
1.4,370
1.45,438
1.5,511
1.55,600
1.6,684
1.65,762
1.7,850
1.75,922
1.8,1002
1.85,1078
1.9,1142
1.95,1201
2,1265
