1,0
1.05,1068
1.1,2110
1.15,3100
1.2,4120
1.25,5120
1.3,6130
1.35,7160
1.4,8200
1.45,9220
1.5,10220
1.55,11260
1.6,12270
1.65,13300
1.7,14260
1.75,15230
1.8,16170
1.85,17120
1.9,18130
1.95,19060
2,19880
