Objects
50
,,Global Angle Drone_2:Drone_2,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
327,0,-0.022194,0.021788,0.139552,-35.393707,-13.124095,1023.057251
328,0,-0.020559,0.017027,0.138094,-33.022362,-13.641603,1022.177673
329,0,-0.020096,0.013351,0.137228,-30.563768,-13.987568,1021.254883
330,0,-0.019125,0.007565,0.135397,-28.034285,-14.318625,1020.556946
331,0,-0.018905,0.000913,0.135773,-25.560366,-14.461521,1019.760132
332,0,-0.019491,-0.006673,0.135264,-23.076111,-14.403524,1018.666992
333,0,-0.017658,-0.014554,0.132746,-20.625212,-14.419376,1018.164856
334,0,-0.014206,-0.019750,0.132256,-18.335018,-14.212022,1017.612427
335,0,-0.011556,-0.025721,0.130472,-15.994596,-13.763245,1016.466248
336,0,-0.008913,-0.033357,0.126147,-13.605970,-13.628151,1015.902893
337,0,-0.009759,-0.040514,0.125107,-11.531549,-13.061867,1015.145203
338,0,-0.010609,-0.046395,0.123267,-9.509530,-12.536497,1014.406799
339,0,-0.010297,-0.051087,0.121539,-7.715289,-11.865423,1013.790344
340,0,-0.007484,-0.054333,0.120953,-6.057693,-10.945443,1012.825500
341,0,-0.005975,-0.059076,0.118715,-4.635110,-10.127733,1012.030457
342,0,-0.005908,-0.062850,0.118589,-3.404045,-9.166058,1011.180664
343,0,-0.005708,-0.066693,0.119497,-2.435759,-8.108322,1010.541565
344,0,-0.005067,-0.072031,0.116809,-1.682443,-7.074457,1009.827393
345,0,-0.001285,-0.074548,0.116083,-1.147601,-5.785144,1008.623596
346,0,-0.000030,-0.073573,0.115962,-0.895371,-4.545713,1007.958069
347,0,0.002960,-0.070067,0.116418,-0.859364,-3.416909,1007.265686
348,0,0.003888,-0.067522,0.115874,-1.024988,-2.098850,1006.362183
349,0,0.004531,-0.064194,0.116186,-1.380699,-0.810302,1005.404968
350,0,0.009037,-0.062359,0.115038,-2.080094,0.442728,1004.676941
351,0,0.013221,-0.060301,0.113175,-2.936264,1.732777,1003.631836
352,0,0.019398,-0.055480,0.114239,-4.018679,3.052882,1002.645508
353,0,0.025099,-0.050698,0.112910,-5.234808,4.145243,1001.753235
354,0,0.026382,-0.042322,0.113852,-6.544658,5.330970,1000.575439
355,0,0.028255,-0.031714,0.114781,-7.893433,6.544188,999.302612
356,0,0.033722,-0.022151,0.115251,-9.321475,7.661037,998.325012
357,0,0.036139,-0.013721,0.114457,-10.973475,8.648474,997.117249
358,0,0.037579,-0.008529,0.114597,-12.660326,9.510269,996.233948
359,0,0.036967,-0.006212,0.113791,-14.335595,10.438895,995.306641
360,0,0.033390,-0.002038,0.114895,-15.992534,11.067422,994.647522
361,0,0.038022,0.004994,0.116850,-17.722662,11.478289,994.651917
362,0,0.039136,0.010966,0.115906,-19.271166,11.961016,993.865540
363,0,0.042971,0.016527,0.115258,-20.793627,12.347799,993.127625
364,0,0.046697,0.022808,0.115302,-22.225227,12.696257,992.657349
365,0,0.045658,0.028842,0.115327,-23.530937,12.828357,992.070923
366,0,0.042674,0.033199,0.115757,-24.782118,12.904397,991.636902
367,0,0.043846,0.036151,0.114515,-25.881941,13.036269,991.110352
368,0,0.044415,0.039739,0.112565,-26.736067,12.779380,990.574829
369,0,0.050152,0.042700,0.112399,-27.478865,12.587441,989.978516
370,0,0.051456,0.040378,0.112026,-28.163525,12.171588,989.525391
371,0,0.047315,0.032779,0.111850,-28.778416,11.657445,988.977783
372,0,0.040499,0.023399,0.111649,-29.240250,11.183640,988.354065
373,0,0.033923,0.018274,0.111850,-29.509832,10.598755,987.340393
374,0,0.033931,0.019933,0.110734,-29.579363,9.907025,986.136597
