-0.5763224560720956,-0.03883638618657046,2.348147732113303
-0.6051513614469153,-0.09875957321372712,1.9352606568923825
-0.5965030591080115,-0.06246803145870141,1.5802690380422633
-0.6423521825055647,-0.08927109729174952,1.1725584699781026
-0.628275017424533,-0.06884122245784052,0.7968532294231615
-0.6365171040531266,-0.08957945515612888,0.39139641332167363
-0.6504132087511661,-0.1369771746907334,-0.004971967162605382
-0.6564661005015421,-0.09194752494802397,-0.32403039516313303
-0.6769914144002199,-0.08354633026374904,-0.6374189703876855
-0.6717306158603369,-0.12495628983229802,-0.9509942027233635
-0.672029755484689,-0.13447719894678156,-1.2263749239548556
-0.6496904930997703,-0.103963359638577,-1.3952026680347087
-0.6464659087600901,-0.09587153885443857,-1.5621119948191071
-0.6302577448412502,-0.09073495176361718,-1.6937354508274522
-0.6414229060611291,-0.11552467234010762,-1.8113549274115144
-0.6251306767644663,-0.07732593526395082,-1.8229437424383785
-0.6247419142913945,-0.08504159655738422,-1.8114854571935348
-0.6374300992571067,-0.07571217493280638,-1.7409467128613523
-0.6462134222603125,-0.07469545076221432,-1.631045548578333
-0.6531627659507296,-0.08118237446303253,-1.5023881785669293
-0.663593100709085,-0.07800130696852424,-1.3086618670674304
-0.681163189126371,-0.08038147616277072,-1.0675194317157408
-0.704467517228361,-0.11868251880047033,-0.8270454137441952
-0.7135205308611736,-0.08102582217461095,-0.503762318103655
-0.704653368010966,-0.07876205720112647,-0.18391918789008696
-0.702574514839383,-0.08950221649425547,0.16541575804199546
-0.7072007808078282,-0.07408924801173718,0.5507704515547887
-0.7176191209746955,-0.14550821662659497,0.8859494516752976
-0.6815846035322871,-0.08810671317351487,1.3247770972493604
-0.6547062485836911,-0.09651766044699275,1.6995680697612663
-0.6513693340103028,-0.10138549970644918,2.069820820442965
-0.6318013747522907,-0.09699355572787983,2.4470493428040188
-0.6311203377543071,-0.10564994613874709,2.7982987300094226
-0.6045420506513609,-0.13369733855422233,3.0767916579784265
-0.5608478029904952,-0.056594599809474774,3.4613415585372547
-0.5679298172972308,-0.08668208090709048,3.742476263335102
-0.5616525973995941,-0.15561836165314924,3.9559348620264054
-0.5509954041558834,-0.1342616822790359,4.1558481468707065
-0.5246957375555796,-0.12707845942356133,4.324349676557906
-0.5222891670494505,-0.13564780006471922,4.450566486039552
-0.5157193123960414,-0.1361800017081893,4.519783142964956
-0.5245340690583579,-0.15347658181455057,4.55874043648869
-0.5255135054824355,-0.14816492154056962,4.548995239786901
-0.518198852282815,-0.14159360525860099,4.485770101013386
-0.5248657115424407,-0.13611450804911604,4.382491552385561
-0.5299284629267895,-0.12735641488409832,4.2460933140829145
-0.5348132764364147,-0.1223865855737849,4.056764713537376
-0.5494240100985738,-0.132379703090409,3.8102757685218305
-0.5275123591284816,-0.08750513868862707,3.588116687928466
-0.5042334156294084,-0.0574562347452719,3.3061744759474108
-0.5254194025366037,-0.07598922316756594,2.979818743863884
-0.5362667424096513,-0.07875147760779777,2.6292566746715695
-0.5318823373727402,-0.10281568194093678,2.2455850647000806
-0.5452489741472735,-0.11159222088508311,1.8680931926554591
-0.5414810878965425,-0.07492313741819275,1.5286439787743695
-0.5868108521660622,-0.0960059754244876,1.1352142755087582
-0.6095055316143849,-0.14785624374806,0.7180230555635949
-0.6175605007898677,-0.1009553585013002,0.3726061634073513
-0.6423275420534854,-0.12674031635186178,-0.01788140918721755
-0.6814451848435744,-0.08986449187052763,-0.32265488236800055
-0.7195738598053486,-0.12678946861199145,-0.6501156919310473
-0.742655414262642,-0.12430899187470779,-0.9222241044987194
-0.7444717155867205,-0.07691582506719306,-1.140462394238949
-0.7618551962117031,-0.0804889685851968,-1.353254673823242
-0.7835491919316041,-0.08335382012258509,-1.5247933322233729
-0.779700681945721,-0.07031146524552677,-1.6319656564019203
-0.7748304669461861,-0.06945655343926785,-1.7016834975273523
-0.7667245887940453,-0.10837784335555413,-1.7699372741634976
-0.7545226429459951,-0.06681132497057436,-1.7322690412864095
-0.7563927152063336,-0.08459148535318083,-1.6648865818723346
-0.7257639396988097,-0.09397834971245622,-1.567647355112995
-0.7078764887273409,-0.10037062715654392,-1.419627304028123
-0.6641582034772749,-0.03501493434060863,-1.1918365878468433
-0.6850215959273243,-0.12846822267460387,-1.0323488221123152
-0.6442502689302464,-0.0954109065844945,-0.719468725215436
-0.6349614639086706,-0.09609844963676041,-0.44770745591292693
-0.5996608473107016,-0.08048218996779281,-0.10228621766923073
-0.5878499250624439,-0.09358448960242213,0.22807929778392635
-0.6006525687147767,-0.13062767802471237,0.5678490199457052
-0.5933589117626299,-0.08977244273988007,0.9733507421020925
-0.5694633008296007,-0.07247045060717354,1.3763137669877197
-0.5694131675646135,-0.08472146725812546,1.7361927694417942
-0.5694561475827188,-0.06799085963864039,2.1056450415004173
-0.5655179792681649,-0.04712848445377982,2.4657143674528883
-0.5905072795038232,-0.13719048253502839,2.759327743509343
-0.5673521391208505,-0.10645894642855382,3.0917686802930247
-0.5346218692270772,-0.03518908007402357,3.4681254649990514
-0.5494192486143108,-0.12178888209725121,3.6788276301706726
-0.5481561843137103,-0.13080242545728468,3.9197005118421155
-0.535974964167355,-0.11953599297181695,4.125474610870175
-0.5238490266512893,-0.12212965133151778,4.272651419806199
-0.5158497210636785,-0.14660930828478985,4.376794103857226
-0.5313922561645086,-0.14237356074054017,4.457617396340145
-0.5373692203138726,-0.15687406337578175,4.489880379024681
-0.5401210929571337,-0.16764630148953208,4.472692954472462
